CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_SUN,NOM_SUN,POB_2018,CVE_LOC,NOM_LOC
22,Querétaro,22017,Tequisquiapan,C22.02,Tequisquiapan,0,220170203,Nahui Ollin [Fraccionamiento]
23,Quintana Roo,23001,Cozumel,P23.01,Cozumel,94388.42754,230010001,Cozumel
23,Quintana Roo,23002,Felipe Carrillo Puerto,P23.02,Felipe Carrillo Puerto,34147.89015,230020001,Felipe Carrillo Puerto
23,Quintana Roo,23008,Solidaridad,P23.03,Playa del Carmen,214733.98828,230080001,Playa del Carmen
23,Quintana Roo,23009,Tulum,P23.04,Tulum,22246.67786,230090001,Tulum
24,San Luis Potosí,24005,Cárdenas,P24.01,Cárdenas,16722.3662,240050001,Cárdenas
24,San Luis Potosí,24008,Cerritos,P24.02,Cerritos,16308.29818,240080001,Cerritos
24,San Luis Potosí,24013,Ciudad Valles,P24.03,Ciudad Valles,135937.72808,240130001,Ciudad Valles
24,San Luis Potosí,24016,Ébano,P24.04,+bano,26645.96787,240160001,Ébano
24,San Luis Potosí,24020,Matehuala,P24.05,Matehuala,85499.70932,240200001,Matehuala
24,San Luis Potosí,24025,Salinas,P24.06,Salinas de Hidalgo,19047.05392,240250001,Salinas de Hidalgo
24,San Luis Potosí,24037,Tamazunchale,C24.01,Tamazunchale,30122.6833,240370001,Tamazunchale
24,San Luis Potosí,24037,Tamazunchale,C24.01,Tamazunchale,0,240370139,El Piñal
24,San Luis Potosí,24037,Tamazunchale,C24.01,Tamazunchale,0,240370370,Los Tamarindos
24,San Luis Potosí,24040,Tamuín,P24.07,Tamuín,18111.01434,240400001,Tamuín
25,Sinaloa,25001,Ahome,C25.01,Los Mochis,294683.6637,250010001,Los Mochis
25,Sinaloa,25001,Ahome,C25.01,Los Mochis,0,250010088,Benito Juárez
25,Sinaloa,25001,Ahome,C25.03,Juan José Ríos,4454.04262,250010136,El Estero (Juan José Ríos)
25,Sinaloa,25001,Ahome,C25.01,Los Mochis,0,250010189,Ejido 9 de Diciembre
25,Sinaloa,25001,Ahome,C25.01,Los Mochis,0,250010197,Plan de Ayala [Campo Cinco]
25,Sinaloa,25008,Elota,P25.01,La Cruz,18929.0414,250080001,La Cruz
25,Sinaloa,25009,Escuinapa,P25.02,Escuinapa de Hidalgo,32812.67211,250090001,Escuinapa de Hidalgo
25,Sinaloa,25011,Guasave,C25.02,Guasave,78891.13044,250110001,Guasave
25,Sinaloa,25011,Guasave,C25.02,Guasave,3586.39076,250110070,Callejones de Guasavito
25,Sinaloa,25011,Guasave,P25.03,Gabriel Leyva Solano,26488.81888,250110132,Gabriel Leyva Solano (Benito Juárez)
25,Sinaloa,25011,Guasave,C25.03,Juan José Ríos,23701.27068,250110138,Juan José Ríos
25,Sinaloa,25011,Guasave,C25.02,Guasave,0,250110249,San Pedro Guasave (El Ranchito)
25,Sinaloa,25011,Guasave,C25.02,Guasave,0,250110370,Las Crucecitas
25,Sinaloa,25011,Guasave,C25.02,Guasave,0,250110714,Sector la Cruz
25,Sinaloa,25014,Rosario,P25.04,El Rosario,17216.02479,250140001,El Rosario
25,Sinaloa,25015,Salvador Alvarado,C25.04,Guamúchil,68830.81585,250150001,Guamúchil
25,Sinaloa,25015,Salvador Alvarado,C25.04,Guamúchil,0,250150044,Tultita
25,Sinaloa,25018,Navolato,C25.05,Navolato,31303.54126,250180001,Navolato
25,Sinaloa,25018,Navolato,C25.05,Navolato,0,250180367,Toboloto
25,Sinaloa,25018,Navolato,P25.05,Licenciado Benito Juárez,30248.55613,250180374,Licenciado Benito Juárez (Campo Gobierno)
26,Sonora,26002,Agua Prieta,P26.01,Agua Prieta,89856.97623,260020001,Agua Prieta
26,Sonora,26017,Caborca,P26.02,Caborca,67547.56648,260170001,Heroica Caborca
26,Sonora,26018,Cajeme,C26.01,Ciudad Obregón,343613.40251,260180001,Ciudad Obregón
26,Sonora,26018,Cajeme,C26.02,Esperanza,7309.19244,260180284,Cócorit
26,Sonora,26018,Cajeme,C26.02,Esperanza,42555.02688,260180311,Esperanza
26,Sonora,26018,Cajeme,C26.01,Ciudad Obregón,4243.89514,260180364,Providencia
26,Sonora,26018,Cajeme,C26.01,Ciudad Obregón,0,260180391,Ejido Tepeyac (Campo Dos)
26,Sonora,26018,Cajeme,P26.03,Pueblo Yaqui,15966.75161,260180403,Pueblo Yaqui
26,Sonora,26018,Cajeme,C26.01,Ciudad Obregón,0,260180849,La Argentina
26,Sonora,26018,Cajeme,C26.01,Ciudad Obregón,0,260181172,Calle Muerta
26,Sonora,26019,Cananea,P26.04,Cananea,33410.82454,260190001,Heroica Ciudad de Cananea
26,Sonora,26033,Huatabampo,P26.05,Huatabampo,31593.54027,260330001,Huatabampo
26,Sonora,26036,Magdalena,P26.06,Magdalena de Kino,30360.46806,260360001,Magdalena de Kino
26,Sonora,26042,Navojoa,P26.07,Navojoa,130445.92768,260420001,Navojoa
26,Sonora,26048,Puerto Peñasco,P26.08,Puerto Peñasco,70205.7884,260480001,Puerto Peñasco
26,Sonora,26055,San Luis Río Colorado,P26.09,San Luis Río Colorado,182121.1591,260550001,San Luis Río Colorado
26,Sonora,26070,General Plutarco Elías Calles,P26.10,Sonoyta,15632.09957,260700001,Sonoyta
26,Sonora,26071,Benito Juárez,P26.11,Villa Juárez,15384.42789,260710001,Villa Juárez
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,101857.035,270020001,Cárdenas
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,2406.33004,270020009,Arroyo Hondo Abejonal
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,2466.37845,270020015,El Bajío 2da. Sección
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,1820.49193,270020016,El Bajío 1ra. Sección
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,0,270020020,Calzada 1ra. Sección Norte A
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,4484.00714,270020051,Melchor Ocampo
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,0,270020143,Celia González de Rovirosa
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,0,270020144,De los Santos
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,0,270020148,Bajío 1ra. Sección A (Perifércio Sur)
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,0,270020164,27 de Febrero (Locatarios del Mercado)
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,0,270020170,Ampliación Carrizal
27,Tabasco,27002,Cárdenas,C27.01,Cárdenas,0,270020210,Calzada 1ra. Sección Sur
27,Tabasco,27003,Centla,C27.02,Frontera,21679.07294,270030001,Frontera
27,Tabasco,27003,Centla,C27.02,Frontera,0,270030211,Arroyo Polo 2da. Sección
27,Tabasco,27005,Comalcalco,C27.03,Comalcalco,39216.96877,270050001,Comalcalco
27,Tabasco,27005,Comalcalco,C27.03,Comalcalco,2876.37636,270050058,Reyes Hernández 2da. Sección
27,Tabasco,27005,Comalcalco,C27.03,Comalcalco,4142.82241,270050059,Sargento López 1ra. Sección
27,Tabasco,27005,Comalcalco,C27.03,Comalcalco,0,270050110,Norte 1ra. Sección (Buena Vista)
27,Tabasco,27006,Cunduacán,C27.04,Cunduacán,22056.46357,270060001,Cunduacán
27,Tabasco,27006,Cunduacán,C27.04,Cunduacán,0,270060024,Huacapa y Amestoy
27,Tabasco,27006,Cunduacán,C27.04,Cunduacán,0,270060047,Pechucalco
27,Tabasco,27007,Emiliano Zapata,P27.01,Emiliano Zapata,22943.55789,270070001,Emiliano Zapata
27,Tabasco,27008,Huimanguillo,P27.02,Huimanguillo,25515.99364,270080001,Huimanguillo
27,Tabasco,27008,Huimanguillo,C27.01,Cárdenas,6264.38273,270080084,Río Seco y Montaña 2da. Sección
27,Tabasco,27010,Jalpa de Méndez,C27.05,Jalpa de Méndez,15338.76957,270100001,Jalpa de Méndez
27,Tabasco,27010,Jalpa de Méndez,C27.05,Jalpa de Méndez,0,270100041,Tomás Garrido Canabal (San José)
27,Tabasco,27010,Jalpa de Méndez,C27.05,Jalpa de Méndez,0,270100051,Ribera Alta
27,Tabasco,27012,Macuspana,C27.06,Macuspana,31583.33946,270120001,Macuspana
27,Tabasco,27012,Macuspana,C27.06,Macuspana,5774.67916,270120016,Belén
27,Tabasco,27012,Macuspana,C27.07,Benito Juárez (San Carlos),14163.25333,270120018,Benito Juárez (San Carlos)
27,Tabasco,27012,Macuspana,C27.07,Benito Juárez (San Carlos),2276.85267,270120141,La Escalera
27,Tabasco,27012,Macuspana,C27.07,Benito Juárez (San Carlos),2355.25233,270120231,San Antonio
27,Tabasco,27012,Macuspana,C27.07,Benito Juárez (San Carlos),0,270120262,Santa Lucía
27,Tabasco,27014,Paraíso,C27.08,Paraíso,23500.04502,270140001,Paraíso
27,Tabasco,27014,Paraíso,C27.08,Paraíso,4050.2036,270140005,Puerto Ceiba (Carrizal)
27,Tabasco,27014,Paraíso,C27.08,Paraíso,6346.84755,270140027,Quintín Arauz
27,Tabasco,27016,Teapa,P27.03,Teapa,25192.57306,270160001,Teapa
27,Tabasco,27017,Tenosique,P27.04,Tenosique de Pino Suárez,32250.18701,270170001,Tenosique de Pino Suárez
28,Tamaulipas,28021,El Mante,P28.01,Ciudad Mante,91495.70521,280210001,Ciudad Mante
28,Tamaulipas,28025,Miguel Alemán,P28.02,Ciudad Miguel Alemán,24461.42828,280250001,Ciudad Miguel Alemán
28,Tamaulipas,28035,San Fernando,P28.03,San Fernando,31036.86601,280350001,San Fernando
28,Tamaulipas,28040,Valle Hermoso,C28.01,Valle Hermoso,53152.88227,280400001,Valle Hermoso
28,Tamaulipas,28040,Valle Hermoso,C28.01,Valle Hermoso,3401.97834,280400067,El Realito
29,Tlaxcala,29006,Calpulalpan,P29.01,Calpulalpan,38301.98804,290060001,Heroica Ciudad de Calpulalpan
29,Tlaxcala,29007,El Carmen Tequexquitla,P29.02,Villa de El Carmen Tequexquitla,16217.70149,290070001,Villa de El Carmen Tequexquitla
29,Tlaxcala,29013,Huamantla,C29.01,Huamantla,58415.09793,290130001,Huamantla
29,Tlaxcala,29013,Huamantla,C29.01,Huamantla,8005.79231,290130016,Ignacio Zaragoza
29,Tlaxcala,29034,Tlaxco,P29.03,Tlaxco,17349.73081,290340001,Tlaxco
30,Veracruz de Ignacio de la Llave,30010,Altotonga,P30.01,Altotonga,21695.35043,300100001,Altotonga
30,Veracruz de Ignacio de la Llave,30013,Naranjos Amatlán,C30.01,Naranjos,20677.46224,300130001,Naranjos
30,Veracruz de Ignacio de la Llave,30013,Naranjos Amatlán,C30.01,Naranjos,0,300130017,Rancho Nuevo
30,Veracruz de Ignacio de la Llave,30016,La Antigua,C30.02,José Cardel,19082.26611,300160001,José Cardel
30,Veracruz de Ignacio de la Llave,30021,Atoyac,P30.02,General Miguel Alemán,15359.93439,300210017,General Miguel Alemán (Potrero Nuevo)
30,Veracruz de Ignacio de la Llave,30023,Atzalan,C30.09,Martínez de la Torre,3255.72594,300230250,Colonias Pedernales
30,Veracruz de Ignacio de la Llave,30023,Atzalan,C30.09,Martínez de la Torre,0,300230251,Seis de Mayo
30,Veracruz de Ignacio de la Llave,30032,Catemaco,P30.03,Catemaco,30456.44124,300320001,Catemaco
30,Veracruz de Ignacio de la Llave,30034,Cerro Azul,C30.03,Cerro Azul,23014.5689,300340001,Cerro Azul
30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan de Carpio,C30.04,Cosamaloapan-Carlos A. Carrillo,32213.11918,300450001,Cosamaloapan
30,Veracruz de Ignacio de la Llave,30047,Coscomatepec,C30.05,Coscomatepec de Bravo,16307.12544,300470001,Coscomatepec de Bravo
30,Veracruz de Ignacio de la Llave,30047,Coscomatepec,C30.05,Coscomatepec de Bravo,0,300470017,Nicanor Espejo
30,Veracruz de Ignacio de la Llave,30053,Cuitláhuac,C30.06,Cuitláhuac,15527.41665,300530001,Cuitláhuac
30,Veracruz de Ignacio de la Llave,30053,Cuitláhuac,C30.06,Cuitláhuac,0,300530006,San Francisco (Mata Clara)
30,Veracruz de Ignacio de la Llave,30053,Cuitláhuac,C30.06,Cuitláhuac,0,300530011,El Manantial
30,Veracruz de Ignacio de la Llave,30053,Cuitláhuac,C30.06,Cuitláhuac,0,300530089,Plan de Ayala
30,Veracruz de Ignacio de la Llave,30053,Cuitláhuac,C30.06,Cuitláhuac,0,300530100,Fraccionamiento San Francisco
30,Veracruz de Ignacio de la Llave,30055,Chalma,C13.03,Huejutla de Reyes,0,300550019,Las Pilas
30,Veracruz de Ignacio de la Llave,30055,Chalma,C13.03,Huejutla de Reyes,0,300550020,El Pintor
30,Veracruz de Ignacio de la Llave,30060,Chinampa de Gorostiza,C30.01,Naranjos,0,300600002,Aquiles Serdán (Río Blanco)
30,Veracruz de Ignacio de la Llave,30060,Chinampa de Gorostiza,C30.01,Naranjos,3388.71746,300600007,Colonia las Flores
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,P30.04,Las Choapas,41654.44391,300610001,Las Choapas
30,Veracruz de Ignacio de la Llave,30071,Huatusco,C30.07,Huatusco de Chicuellar,32734.47047,300710001,Huatusco de Chicuellar
30,Veracruz de Ignacio de la Llave,30071,Huatusco,C30.07,Huatusco de Chicuellar,0,300710070,Colonia Pastoría Cuatro
30,Veracruz de Ignacio de la Llave,30071,Huatusco,C30.07,Huatusco de Chicuellar,0,300710088,Fraccionamiento Villa la Vista
30,Veracruz de Ignacio de la Llave,30077,Isla,P30.05,Isla,28229.46888,300770001,Isla
30,Veracruz de Ignacio de la Llave,30086,Jalacingo,C30.08,Jalacingo-San Juan Xiutetelco,14546.99878,300860001,Jalacingo
30,Veracruz de Ignacio de la Llave,30086,Jalacingo,C30.08,Jalacingo-San Juan Xiutetelco,0,300860039,Cuartel Cuatro
30,Veracruz de Ignacio de la Llave,30094,Juan Rodríguez Clara,P30.06,Juan Rodríguez Clara,16617.70839,300940001,Juan Rodríguez Clara
30,Veracruz de Ignacio de la Llave,30097,Lerdo de Tejada,P30.07,Lerdo de Tejada,19912.99919,300970001,Lerdo de Tejada
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,C30.09,Martínez de la Torre,65869.87112,301020001,Martínez de la Torre
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,C30.09,Martínez de la Torre,13675.09743,301020030,Independencia
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,C30.09,Martínez de la Torre,0,301020047,La Piedrilla
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,C30.09,Martínez de la Torre,0,301020071,Villanueva
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,C30.09,Martínez de la Torre,0,301020120,El Diamante
30,Veracruz de Ignacio de la Llave,30109,Misantla,P30.08,Misantla,30978.45371,301090001,Misantla
30,Veracruz de Ignacio de la Llave,30128,Perote,C30.10,Perote,40478.18477,301280001,Perote
30,Veracruz de Ignacio de la Llave,30128,Perote,C30.10,Perote,0,301280010,Libertad
30,Veracruz de Ignacio de la Llave,30134,Puente Nacional,C30.02,José Cardel,7225.29027,301340003,Cabezas
30,Veracruz de Ignacio de la Llave,30141,San Andrés Tuxtla,C30.11,San Andrés Tuxtla,65213.20255,301410001,San Andrés Tuxtla
30,Veracruz de Ignacio de la Llave,30141,San Andrés Tuxtla,C30.11,San Andrés Tuxtla,0,301410263,Prolongación Primitivo R. Valencia
30,Veracruz de Ignacio de la Llave,30141,San Andrés Tuxtla,C30.11,San Andrés Tuxtla,0,301410363,Real de San Andrés
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,P30.09,Santiago Tuxtla,15913.26834,301430001,Santiago Tuxtla
30,Veracruz de Ignacio de la Llave,30144,Sayula de Alemán,P30.10,Sayula de Alemán,15204.89507,301440001,Sayula de Alemán
30,Veracruz de Ignacio de la Llave,30153,Tancoco,C30.03,Cerro Azul,0,301530012,Kilómetro Cuarenta y Tres
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,C30.12,Tantoyuca,35269.36391,301550001,Tantoyuca
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,C30.12,Tantoyuca,0,301550157,La Morita
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,C30.12,Tantoyuca,0,301550699,Villas de Tantoyuca
30,Veracruz de Ignacio de la Llave,30160,Álamo Temapache,C30.13,-lamo,27568.21823,301600001,Álamo
30,Veracruz de Ignacio de la Llave,30160,Álamo Temapache,C30.13,-lamo,2901.16903,301600041,Chapopote Núñez
30,Veracruz de Ignacio de la Llave,30160,Álamo Temapache,C30.13,-lamo,3597.21122,301600052,Estero del Ídolo
30,Veracruz de Ignacio de la Llave,30160,Álamo Temapache,C30.13,-lamo,0,301600138,La Unión
30,Veracruz de Ignacio de la Llave,30160,Álamo Temapache,C30.13,-lamo,0,301600457,Colonia el Esfuerzo (Pueblo Nuevo)
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,P30.11,Tierra Blanca,51118.38659,301740001,Tierra Blanca
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,C30.14,Tlapacoyan,37512.12653,301830001,Tlapacoyan
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,C30.14,Tlapacoyan,0,301830018,San Isidro
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,C30.09,Martínez de la Torre,0,301830095,Santa Ana Maloapan
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,C30.15,Túxpam de Rodríguez Cano,93391.92313,301890001,Túxpam de Rodríguez Cano
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,C30.15,Túxpam de Rodríguez Cano,17297.62514,301890005,Alto Lucero
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,C30.15,Túxpam de Rodríguez Cano,8204.37995,301890083,Santiago de la Peña
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,C30.15,Túxpam de Rodríguez Cano,0,301890085,Tampamachoco
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,C30.15,Túxpam de Rodríguez Cano,2257.70466,301890091,La Victoria (La Peñita)
30,Veracruz de Ignacio de la Llave,30204,Agua Dulce,C30.16,Agua Dulce,37379.19891,302040001,Agua Dulce
30,Veracruz de Ignacio de la Llave,30204,Agua Dulce,C30.16,Agua Dulce,3809.35791,302040017,El Muelle (Gavilán Norte)
30,Veracruz de Ignacio de la Llave,30207,Tres Valles,C30.17,Tres Valles,18901.37551,302070001,Tres Valles
30,Veracruz de Ignacio de la Llave,30207,Tres Valles,C30.17,Tres Valles,0,302070055,Campo Veracruz
30,Veracruz de Ignacio de la Llave,30207,Tres Valles,C30.17,Tres Valles,0,302070085,Colonia Nueva la Pochota
30,Veracruz de Ignacio de la Llave,30208,Carlos A. Carrillo,C30.04,Cosamaloapan-Carlos A. Carrillo,17991.54281,302080001,Carlos A. Carrillo
31,Yucatán,31019,Chemax,P31.01,Chemax,17149.28634,310190001,Chemax
31,Yucatán,31040,Izamal,P31.02,Izamal,18044.45277,310400001,Izamal
31,Yucatán,31052,Motul,C31.01,Motul de Carrillo Puerto,26078.5765,310520001,Motul de Carrillo Puerto
31,Yucatán,31052,Motul,C31.01,Motul de Carrillo Puerto,0,310520012,Santa Cruz Pachón
31,Yucatán,31056,Oxkutzcab,P31.03,Oxkutzcab,26241.18731,310560001,Oxkutzcab
31,Yucatán,31058,Peto,P31.04,Peto,22376.86345,310580001,Peto
31,Yucatán,31059,Progreso,C31.02,Progreso,39474.79611,310590001,Progreso
31,Yucatán,31059,Progreso,C31.02,Progreso,4351.94589,310590003,Chelem
31,Yucatán,31059,Progreso,C31.02,Progreso,7727.86463,310590004,Chicxulub (Chicxulub Puerto)
31,Yucatán,31059,Progreso,C31.02,Progreso,2257.07246,310590005,Chuburná
31,Yucatán,31079,Tekax,P31.05,Tekax de -lvaro Obregón,29439.93746,310790001,Tekax de -lvaro Obregón
31,Yucatán,31089,Ticul,P31.06,Ticul,36479.05151,310890001,Ticul
31,Yucatán,31096,Tizimín,P31.07,Tizimín,52150.36297,310960001,Tizimín
31,Yucatán,31102,Valladolid,P31.08,Valladolid,53939.14016,311020001,Valladolid
32,Zacatecas,32005,Calera,P32.01,Víctor Rosales,35553.90609,320050001,Víctor Rosales
32,Zacatecas,32010,Fresnillo,C32.01,Fresnillo,131214.11934,320100001,Fresnillo
32,Zacatecas,32010,Fresnillo,C32.01,Fresnillo,5233.38755,320100165,Plateros
32,Zacatecas,32020,Jerez,P32.02,Jerez de García Salinas,47436.70808,320200001,Jerez de García Salinas
32,Zacatecas,32022,Juan Aldama,P32.03,Juan Aldama,16941.97467,320220001,Juan Aldama
32,Zacatecas,32024,Loreto,P32.04,Loreto_ZS,25923.20117,320240001,Loreto
32,Zacatecas,32029,Miguel Auza,P32.05,Miguel Auza,15674.62349,320290001,Miguel Auza
32,Zacatecas,32034,Nochistlán de Mejía,P32.06,Nochistlán de Mejía,17807.30489,320340001,Nochistlán de Mejía
32,Zacatecas,32036,Ojocaliente,P32.07,Ojocaliente,22866.64839,320360001,Ojocaliente
32,Zacatecas,32039,Río Grande,C32.02,Río Grande,37596.81717,320390001,Río Grande
32,Zacatecas,32039,Río Grande,C32.02,Río Grande,2479.9427,320390027,Los Ramírez
32,Zacatecas,32042,Sombrerete,P32.08,Sombrerete,25232.3306,320420001,Sombrerete
32,Zacatecas,32048,Tlaltenango de Sánchez Román,P32.09,Tlaltenango de Sánchez Román,17098.44694,320480001,Tlaltenango de Sánchez Román
16,Michoacán de Ocampo,16052,Lázaro Cárdenas,C16.03,Ciudad Lázaro Cárdenas,24198.62622,160520137,La Orilla
17,Morelos,17031,Zacatepec,C17.04,Zacatepec de Hidalgo,0,170310036,Colonia Plan de Ayala
